Jamaica,0.006015623,diarrhoea
Jamaica,0.0,conjunctivitis
Jamaica,0.02062976,headache
Jamaica,0.0,loss of taste or smell
Jamaica,0.051435782,a rash on skin or discolouration of fingers or toes
Jamaica,0.002533273,difficulty breathing or shortness of breath
Jamaica,0.23722167,chest pain or pressure
Jamaica,0.002533273,loss of speech or movement
Tajikistan,0.131905377,fever
Tajikistan,0.0,dry cough
Tajikistan,0.0,tiredness or fatigue
Tajikistan,0.0,aches and muscles
Tajikistan,0.0,sore throat
Tajikistan,0.014951866,diarrhoea
Tajikistan,0.0,conjunctivitis
Tajikistan,0.091231765,headache
Tajikistan,0.0,loss of taste or smell
Tajikistan,0.124827246,a rash on skin or discolouration of fingers or toes
Tajikistan,0.0,difficulty breathing or shortness of breath
Tajikistan,0.021699131,chest pain or pressure
Tajikistan,0.0,loss of speech or movement
Jordan,0.250106101,fever
Jordan,0.20226908,dry cough
Jordan,0.038801163,tiredness or fatigue
Jordan,0.001077375,aches and muscles
Jordan,0.084302856,sore throat
Jordan,0.001719587,diarrhoea
Jordan,0.0,conjunctivitis
Jordan,0.02545913,headache
Jordan,0.0,loss of taste or smell
Jordan,0.023358047,a rash on skin or discolouration of fingers or toes
Jordan,0.000564348,difficulty breathing or shortness of breath
Jordan,0.171619551,chest pain or pressure
Jordan,0.046876609,loss of speech or movement
Bulgaria,0.251995664,fever
Bulgaria,0.170633516,dry cough
Bulgaria,0.036436037,tiredness or fatigue
Bulgaria,0.022347696,aches and muscles
Bulgaria,0.021620321,sore throat
Bulgaria,0.017880891,diarrhoea
Bulgaria,0.0,conjunctivitis
Bulgaria,0.031066864,headache
Bulgaria,0.0,loss of taste or smell
Bulgaria,0.044881346,a rash on skin or discolouration of fingers or toes
Bulgaria,0.002135314,difficulty breathing or shortness of breath
Bulgaria,0.237738197,chest pain or pressure
Bulgaria,0.009417999,loss of speech or movement
Haiti,0.314140078,fever
Haiti,0.175446637,dry cough
Haiti,0.00397522,tiredness or fatigue
Haiti,0.0,aches and muscles
Haiti,0.029936315,sore throat
Haiti,0.000000365,diarrhoea
Haiti,0.0,conjunctivitis
Haiti,0.052211152,headache
Haiti,0.0,loss of taste or smell
Haiti,0.007572544,a rash on skin or discolouration of fingers or toes
Haiti,0.0,difficulty breathing or shortness of breath
Haiti,0.072782815,chest pain or pressure
Haiti,0.036242567,loss of speech or movement
Dominica,0.079532134,fever
Dominica,0.111833376,dry cough
Dominica,0.039403721,tiredness or fatigue
Dominica,0.0,aches and muscles
Dominica,0.0,sore throat
Dominica,0.0,diarrhoea
Dominica,0.0,conjunctivitis
Dominica,0.0,headache
Dominica,0.0,loss of taste or smell
Dominica,0.0,a rash on skin or discolouration of fingers or toes
Dominica,0.0,difficulty breathing or shortness of breath
Dominica,0.0,chest pain or pressure
Dominica,0.0,loss of speech or movement
Afghanistan,0.308408088,fever
Afghanistan,0.187334996,dry cough
Afghanistan,0.017372743,tiredness or fatigue
Afghanistan,0.0,aches and muscles
Afghanistan,0.002890334,sore throat
Afghanistan,0.000377825,diarrhoea
Afghanistan,0.0,conjunctivitis
Afghanistan,0.009821072,headache
Afghanistan,0.0,loss of taste or smell
Afghanistan,0.024224672,a rash on skin or discolouration of fingers or toes
Afghanistan,0.005703203,difficulty breathing or shortness of breath
Afghanistan,0.208415788,chest pain or pressure
Afghanistan,0.004682048,loss of speech or movement
Zimbabwe,0.199479768,fever
Zimbabwe,0.170015014,dry cough
Zimbabwe,0.0231881,tiredness or fatigue
Zimbabwe,0.0,aches and muscles
Zimbabwe,0.000154989,sore throat
Zimbabwe,0.002602546,diarrhoea
Zimbabwe,0.0,conjunctivitis
Zimbabwe,0.0000563,headache
Zimbabwe,0.0,loss of taste or smell
Zimbabwe,0.008980171,a rash on skin or discolouration of fingers or toes
Zimbabwe,0.00000152,difficulty breathing or shortness of breath
Zimbabwe,0.287829296,chest pain or pressure
Zimbabwe,0.0,loss of speech or movement
British Virgin Islands,0.210349669,fever
British Virgin Islands,0.132695347,dry cough
British Virgin Islands,0.027984345,tiredness or fatigue
British Virgin Islands,0.012012904,aches and muscles
British Virgin Islands,0.004805161,sore throat
British Virgin Islands,0.0,diarrhoea
British Virgin Islands,0.0,conjunctivitis
British Virgin Islands,0.038782546,headache
British Virgin Islands,0.0,loss of taste or smell
British Virgin Islands,0.02109079,a rash on skin or discolouration of fingers or toes
British Virgin Islands,0.004805161,difficulty breathing or shortness of breath
British Virgin Islands,0.305778823,chest pain or pressure
British Virgin Islands,0.010926022,loss of speech or movement
Kuwait,0.229334925,fever
Kuwait,0.157942014,dry cough
Kuwait,0.005513921,tiredness or fatigue
Kuwait,0.0,aches and muscles
Kuwait,0.005844699,sore throat
Kuwait,0.0,diarrhoea
Kuwait,0.0,conjunctivitis
Kuwait,0.024943438,headache
Kuwait,0.0,loss of taste or smell
Kuwait,0.0,a rash on skin or discolouration of fingers or toes
Kuwait,0.002586893,difficulty breathing or shortness of breath
Kuwait,0.11229565,chest pain or pressure
Kuwait,0.0,loss of speech or movement
Greenland,0.250946789,fever
Greenland,0.0,dry cough
Greenland,0.0,tiredness or fatigue
Greenland,0.0,aches and muscles
Greenland,0.0,sore throat
Greenland,0.0,diarrhoea
Greenland,0.0,conjunctivitis
Greenland,0.0,headache
Greenland,0.0,loss of taste or smell
Greenland,0.039648447,a rash on skin or discolouration of fingers or toes
Greenland,0.0,difficulty breathing or shortness of breath
Greenland,0.00855177,chest pain or pressure
Greenland,0.008545302,loss of speech or movement
Guam,0.323351223,fever
Guam,0.269572144,dry cough
Guam,0.003363629,tiredness or fatigue
Guam,0.010069029,aches and muscles
Guam,0.0494501,sore throat
Guam,0.003788508,diarrhoea
Guam,0.0,conjunctivitis
Guam,0.041400473,headache
Guam,0.0,loss of taste or smell
Guam,0.000294712,a rash on skin or discolouration of fingers or toes
Guam,0.004398218,difficulty breathing or shortness of breath
Guam,0.139331951,chest pain or pressure
Guam,0.001133859,loss of speech or movement
Vanuatu,0.191348232,fever
Vanuatu,0.0,dry cough
Vanuatu,0.0,tiredness or fatigue
Vanuatu,0.0,aches and muscles
Vanuatu,0.0,sore throat
Vanuatu,0.0,diarrhoea
Vanuatu,0.0,conjunctivitis
Vanuatu,0.0,headache
Vanuatu,0.0,loss of taste or smell
Vanuatu,0.007441895,a rash on skin or discolouration of fingers or toes
Vanuatu,0.0000374,difficulty breathing or shortness of breath
Vanuatu,0.157855754,chest pain or pressure
Vanuatu,0.02793214,loss of speech or movement
Solomon Islands,0.361480993,fever
Solomon Islands,0.007591835,dry cough
Solomon Islands,0.0,tiredness or fatigue
Solomon Islands,0.0,aches and muscles
Solomon Islands,0.0,sore throat
Solomon Islands,0.019399872,diarrhoea
Solomon Islands,0.0,conjunctivitis
Solomon Islands,0.0,headache
Solomon Islands,0.0,loss of taste or smell
Solomon Islands,0.024544006,a rash on skin or discolouration of fingers or toes
Solomon Islands,0.0000662,difficulty breathing or shortness of breath
Solomon Islands,0.10228172,chest pain or pressure
Solomon Islands,0.023096875,loss of speech or movement
United Arab Emirates,0.330371986,fever
United Arab Emirates,0.254237761,dry cough
United Arab Emirates,0.00913613,tiredness or fatigue
United Arab Emirates,0.01325199,aches and muscles
United Arab Emirates,0.095922956,sore throat
United Arab Emirates,0.002776417,diarrhoea
United Arab Emirates,0.011441667,conjunctivitis
United Arab Emirates,0.068849264,headache
United Arab Emirates,0.0,loss of taste or smell
United Arab Emirates,0.0,a rash on skin or discolouration of fingers or toes
United Arab Emirates,0.001997799,difficulty breathing or shortness of breath
United Arab Emirates,0.058049042,chest pain or pressure
United Arab Emirates,0.000118835,loss of speech or movement
Chad,0.25944435,fever
Chad,0.231650655,dry cough
Chad,0.037540475,tiredness or fatigue
Chad,0.0,aches and muscles
Chad,0.000541764,sore throat
Chad,0.005018389,diarrhoea
Chad,0.0,conjunctivitis
Chad,0.017239495,headache
Chad,0.0,loss of taste or smell
Chad,0.021104563,a rash on skin or discolouration of fingers or toes
Chad,0.00000198,difficulty breathing or shortness of breath
Chad,0.194495446,chest pain or pressure
Chad,0.002193651,loss of speech or movement
Egypt,0.293425243,fever
Egypt,0.281078806,dry cough
Egypt,0.008499296,tiredness or fatigue
Egypt,0.015165473,aches and muscles
Egypt,0.035536924,sore throat
Egypt,0.010337406,diarrhoea
Egypt,0.0,conjunctivitis
Egypt,0.063077103,headache
Egypt,0.0,loss of taste or smell
Egypt,0.011295849,a rash on skin or discolouration of fingers or toes
Egypt,0.00059966,difficulty breathing or shortness of breath
Egypt,0.104258073,chest pain or pressure
Egypt,0.022880013,loss of speech or movement
Uruguay,0.226934085,fever
Uruguay,0.176187589,dry cough
Uruguay,0.0,tiredness or fatigue
Uruguay,0.0000127,aches and muscles
Uruguay,0.083695697,sore throat
Uruguay,0.0,diarrhoea
Uruguay,0.003824929,conjunctivitis
Uruguay,0.002643175,headache
Uruguay,0.0,loss of taste or smell
Uruguay,0.010275895,a rash on skin or discolouration of fingers or toes
Uruguay,0.0,difficulty breathing or shortness of breath
Uruguay,0.111810591,chest pain or pressure
Uruguay,0.0,loss of speech or movement
Rwanda,0.293649297,fever
Rwanda,0.125800676,dry cough
Rwanda,0.011025861,tiredness or fatigue
Rwanda,0.0,aches and muscles
Rwanda,0.0000343,sore throat
Rwanda,0.0,diarrhoea
Rwanda,0.0,conjunctivitis
Rwanda,0.010675107,headache
Rwanda,0.0,loss of taste or smell
Rwanda,0.00000269,a rash on skin or discolouration of fingers or toes
Rwanda,0.012419935,difficulty breathing or shortness of breath
Rwanda,0.237347773,chest pain or pressure
Rwanda,0.001352016,loss of speech or movement
Malta,0.212000211,fever
Malta,0.152727369,dry cough
Malta,0.000015,tiredness or fatigue
Malta,0.002689702,aches and muscles
Malta,0.000285497,sore throat
Malta,0.0,diarrhoea
Malta,0.0,conjunctivitis
Malta,0.0000803,headache
Malta,0.0,loss of taste or smell
Malta,0.0,a rash on skin or discolouration of fingers or toes
Malta,0.0,difficulty breathing or shortness of breath
Malta,0.170663461,chest pain or pressure
Malta,0.0,loss of speech or movement
Puerto Rico,0.223428768,fever
Puerto Rico,0.232179061,dry cough
Puerto Rico,0.039408241,tiredness or fatigue
Puerto Rico,0.025273212,aches and muscles
Puerto Rico,0.035989798,sore throat
Puerto Rico,0.0,diarrhoea
Puerto Rico,0.0,conjunctivitis
Puerto Rico,0.042928748,headache
Puerto Rico,0.0,loss of taste or smell
Puerto Rico,0.021686925,a rash on skin or discolouration of fingers or toes
Puerto Rico,0.004212202,difficulty breathing or shortness of breath
Puerto Rico,0.135308182,chest pain or pressure
Puerto Rico,0.008815632,loss of speech or movement
Sri Lanka,0.310679143,fever
Sri Lanka,0.247710683,dry cough
Sri Lanka,0.002002591,tiredness or fatigue
Sri Lanka,0.00858915,aches and muscles
Sri Lanka,0.07071234,sore throat
Sri Lanka,0.010809728,diarrhoea
Sri Lanka,0.0,conjunctivitis
Sri Lanka,0.049938451,headache
Sri Lanka,0.0,loss of taste or smell
Sri Lanka,0.002563614,a rash on skin or discolouration of fingers or toes
Sri Lanka,0.0,difficulty breathing or shortness of breath
Sri Lanka,0.064050729,chest pain or pressure
Sri Lanka,0.00217434,loss of speech or movement
Kenya,0.259797044,fever
Kenya,0.200597984,dry cough
Kenya,0.037726111,tiredness or fatigue
Kenya,0.00710895,aches and muscles
Kenya,0.057886953,sore throat
Kenya,0.02752065,diarrhoea
Kenya,0.0,conjunctivitis
Kenya,0.041168862,headache
Kenya,0.0,loss of taste or smell
Kenya,0.013800906,a rash on skin or discolouration of fingers or toes
Kenya,0.010617502,difficulty breathing or shortness of breath
Kenya,0.186763801,chest pain or pressure
Kenya,0.003165084,loss of speech or movement
Hungary,0.284350518,fever
Hungary,0.2181814,dry cough
Hungary,0.015850831,tiredness or fatigue
Hungary,0.002416469,aches and muscles
Hungary,0.004698439,sore throat
Hungary,0.0000262,diarrhoea
Hungary,0.0,conjunctivitis
Hungary,0.03917899,headache
Hungary,0.0,loss of taste or smell
Hungary,0.0,a rash on skin or discolouration of fingers or toes
Hungary,0.0,difficulty breathing or shortness of breath
Hungary,0.125117527,chest pain or pressure
Hungary,0.002487349,loss of speech or movement
Tanzania,0.293210949,fever
Tanzania,0.219449214,dry cough
Tanzania,0.013622471,tiredness or fatigue
Tanzania,0.0,aches and muscles
Tanzania,0.0000423,sore throat
Tanzania,0.009132465,diarrhoea
Tanzania,0.0,conjunctivitis
Tanzania,0.018228476,headache
Tanzania,0.0,loss of taste or smell
Tanzania,0.025392421,a rash on skin or discolouration of fingers or toes
Tanzania,0.016410858,difficulty breathing or shortness of breath
Tanzania,0.17173456,chest pain or pressure
Tanzania,0.002007009,loss of speech or movement
Denmark,0.232156805,fever
Denmark,0.226691399,dry cough
Denmark,0.057349659,tiredness or fatigue
Denmark,0.009847522,aches and muscles
Denmark,0.005700271,sore throat
Denmark,0.001281047,diarrhoea
Denmark,0.0,conjunctivitis
Denmark,0.039579752,headache
Denmark,0.0,loss of taste or smell
Denmark,0.023379678,a rash on skin or discolouration of fingers or toes
Denmark,0.010349709,difficulty breathing or shortness of breath
Denmark,0.228919843,chest pain or pressure
Denmark,0.01089816,loss of speech or movement
Lebanon,0.279448629,fever
Lebanon,0.204864624,dry cough
Lebanon,0.019938744,tiredness or fatigue
Lebanon,0.000395446,aches and muscles
Lebanon,0.000484331,sore throat
Lebanon,0.002487197,diarrhoea
Lebanon,0.0,conjunctivitis
Lebanon,0.002660998,headache
Lebanon,0.0,loss of taste or smell
Lebanon,0.05121961,a rash on skin or discolouration of fingers or toes
Lebanon,0.0,difficulty breathing or shortness of breath
Lebanon,0.206206721,chest pain or pressure
Lebanon,0.001524469,loss of speech or movement
Lithuania,0.18578283,fever
Lithuania,0.222459289,dry cough
Lithuania,0.002608426,tiredness or fatigue
Lithuania,0.0,aches and muscles
Lithuania,0.0,sore throat
Lithuania,0.0,diarrhoea
Lithuania,0.0,conjunctivitis
Lithuania,0.013627788,headache
Lithuania,0.0,loss of taste or smell
Lithuania,0.0,a rash on skin or discolouration of fingers or toes
Lithuania,0.0,difficulty breathing or shortness of breath
Lithuania,0.034965751,chest pain or pressure
Lithuania,0.002094377,loss of speech or movement
Belarus,0.0833059,fever
Belarus,0.167631965,dry cough
Belarus,0.0,tiredness or fatigue
Belarus,0.0,aches and muscles
Belarus,0.004148955,sore throat
Belarus,0.0,diarrhoea
Belarus,0.0,conjunctivitis
Belarus,0.016431829,headache
Belarus,0.0,loss of taste or smell
Belarus,0.0,a rash on skin or discolouration of fingers or toes
Belarus,0.0,difficulty breathing or shortness of breath
Belarus,0.113096736,chest pain or pressure
Belarus,0.0,loss of speech or movement
Netherlands,0.252924457,fever
Netherlands,0.228431288,dry cough
Netherlands,0.028729755,tiredness or fatigue
Netherlands,0.048840166,aches and muscles
Netherlands,0.047525976,sore throat
Netherlands,0.016492414,diarrhoea
Netherlands,0.0,conjunctivitis
Netherlands,0.055310109,headache
Netherlands,0.0,loss of taste or smell
Netherlands,0.011229085,a rash on skin or discolouration of fingers or toes
Netherlands,0.006327633,difficulty breathing or shortness of breath
Netherlands,0.120702219,chest pain or pressure
Netherlands,0.029640745,loss of speech or movement
Cayman Islands,0.206246198,fever
Cayman Islands,0.185780806,dry cough
Cayman Islands,0.0,tiredness or fatigue
Cayman Islands,0.100828159,aches and muscles
Cayman Islands,0.011499155,sore throat
Cayman Islands,0.0,diarrhoea
Cayman Islands,0.0,conjunctivitis
Cayman Islands,0.012260824,headache
Cayman Islands,0.0,loss of taste or smell
Cayman Islands,0.000974886,a rash on skin or discolouration of fingers or toes
Cayman Islands,0.0,difficulty breathing or shortness of breath
Cayman Islands,0.02087151,chest pain or pressure
Cayman Islands,0.0,loss of speech or movement
Botswana,0.176067149,fever
Botswana,0.147694995,dry cough
Botswana,0.014306994,tiredness or fatigue
Botswana,0.0,aches and muscles
Botswana,0.0000524,sore throat
Botswana,0.0000126,diarrhoea
Botswana,0.0,conjunctivitis
Botswana,0.0000524,headache
Botswana,0.0,loss of taste or smell
Botswana,0.0,a rash on skin or discolouration of fingers or toes
Botswana,0.0,difficulty breathing or shortness of breath
Botswana,0.200275016,chest pain or pressure
Botswana,0.0,loss of speech or movement
Malawi,0.089042171,fever
Malawi,0.047741153,dry cough
Malawi,0.041436142,tiredness or fatigue
Malawi,0.0,aches and muscles
Malawi,0.041005575,sore throat
Malawi,0.11877383,diarrhoea
Malawi,0.0,conjunctivitis
Malawi,0.0,headache
Malawi,0.0,loss of taste or smell
Malawi,0.0,a rash on skin or discolouration of fingers or toes
Malawi,0.0,difficulty breathing or shortness of breath
Malawi,0.198511209,chest pain or pressure
Malawi,0.001951457,loss of speech or movement
Senegal,0.236913235,fever
Senegal,0.151610705,dry cough
Senegal,0.002133297,tiredness or fatigue
Senegal,0.0,aches and muscles
Senegal,0.055664421,sore throat
Senegal,0.0,diarrhoea
Senegal,0.0,conjunctivitis
Senegal,0.067573973,headache
Senegal,0.0,loss of taste or smell
Senegal,0.0,a rash on skin or discolouration of fingers or toes
Senegal,0.0,difficulty breathing or shortness of breath
Senegal,0.023451804,chest pain or pressure
Senegal,0.001114102,loss of speech or movement
Ghana,0.312564332,fever
Ghana,0.271021515,dry cough
Ghana,0.013305644,tiredness or fatigue
Ghana,0.006508184,aches and muscles
Ghana,0.023019752,sore throat
Ghana,0.009099056,diarrhoea
Ghana,0.0,conjunctivitis
Ghana,0.03243839,headache
Ghana,0.0,loss of taste or smell
Ghana,0.000610142,a rash on skin or discolouration of fingers or toes
Ghana,0.003091388,difficulty breathing or shortness of breath
Ghana,0.097572366,chest pain or pressure
Ghana,0.0,loss of speech or movement
Mauritius,0.230921686,fever
Mauritius,0.118040326,dry cough
Mauritius,0.0,tiredness or fatigue
Mauritius,0.0,aches and muscles
Mauritius,0.007427404,sore throat
Mauritius,0.0,diarrhoea
Mauritius,0.0,conjunctivitis
Mauritius,0.0,headache
Mauritius,0.0,loss of taste or smell
Mauritius,0.000547997,a rash on skin or discolouration of fingers or toes
Mauritius,0.0,difficulty breathing or shortness of breath
Mauritius,0.027677972,chest pain or pressure
Mauritius,0.0,loss of speech or movement
Democratic Republic of the Congo,0.35912363,fever
Democratic Republic of the Congo,0.053562024,dry cough
Democratic Republic of the Congo,0.0,tiredness or fatigue
Democratic Republic of the Congo,0.00000708,aches and muscles
Democratic Republic of the Congo,0.0,sore throat
Democratic Republic of the Congo,0.002895736,diarrhoea
Democratic Republic of the Congo,0.0,conjunctivitis
Democratic Republic of the Congo,0.008586957,headache
Democratic Republic of the Congo,0.0,loss of taste or smell
Democratic Republic of the Congo,0.0,a rash on skin or discolouration of fingers or toes
Democratic Republic of the Congo,0.0,difficulty breathing or shortness of breath
Democratic Republic of the Congo,0.058530031,chest pain or pressure
Democratic Republic of the Congo,0.055756078,loss of speech or movement
Nepal,0.380910579,fever
Nepal,0.291828903,dry cough
Nepal,0.013552531,tiredness or fatigue
Nepal,0.030359508,aches and muscles
Nepal,0.069999642,sore throat
Nepal,0.000609624,diarrhoea
Nepal,0.0,conjunctivitis
Nepal,0.024985066,headache
Nepal,0.0,loss of taste or smell
Nepal,0.002636956,a rash on skin or discolouration of fingers or toes
Nepal,0.0000878,difficulty breathing or shortness of breath
Nepal,0.031001857,chest pain or pressure
Nepal,0.000181331,loss of speech or movement
Finland,0.296092371,fever
Finland,0.279056798,dry cough
Finland,0.024008272,tiredness or fatigue
Finland,0.022293846,aches and muscles
Finland,0.066236149,sore throat
Finland,0.000778936,diarrhoea
Finland,0.0,conjunctivitis
Finland,0.028148336,headache
Finland,0.0,loss of taste or smell
Finland,0.019924204,a rash on skin or discolouration of fingers or toes
Finland,0.001492736,difficulty breathing or shortness of breath
Finland,0.10199708,chest pain or pressure
Finland,0.006125118,loss of speech or movement
Nigeria,0.348586771,fever
Nigeria,0.201511667,dry cough
Nigeria,0.012495234,tiredness or fatigue
Nigeria,0.016376085,aches and muscles
Nigeria,0.044954556,sore throat
Nigeria,0.014311851,diarrhoea
Nigeria,0.0,conjunctivitis
Nigeria,0.06128798,headache
Nigeria,0.0,loss of taste or smell
Nigeria,0.014142459,a rash on skin or discolouration of fingers or toes
Nigeria,0.00198966,difficulty breathing or shortness of breath
Nigeria,0.123111638,chest pain or pressure
Nigeria,0.007385945,loss of speech or movement
Ukraine,0.186077619,fever
Ukraine,0.146602072,dry cough
Ukraine,0.028497418,tiredness or fatigue
Ukraine,0.0,aches and muscles
Ukraine,0.032075328,sore throat
Ukraine,0.004222185,diarrhoea
Ukraine,0.0,conjunctivitis
Ukraine,0.035494088,headache
Ukraine,0.0,loss of taste or smell
Ukraine,0.013167285,a rash on skin or discolouration of fingers or toes
Ukraine,0.0,difficulty breathing or shortness of breath
Ukraine,0.242867904,chest pain or pressure
Ukraine,0.003303793,loss of speech or movement
Laos,0.212101884,fever
Laos,0.293544435,dry cough
Laos,0.008669928,tiredness or fatigue
Laos,0.065832602,aches and muscles
Laos,0.000907577,sore throat
Laos,0.000256703,diarrhoea
Laos,0.0,conjunctivitis
Laos,0.0662705,headache
Laos,0.0,loss of taste or smell
Laos,0.0,a rash on skin or discolouration of fingers or toes
Laos,0.0,difficulty breathing or shortness of breath
Laos,0.044468449,chest pain or pressure
Laos,0.000255614,loss of speech or movement
Brunei,0.118176339,fever
Brunei,0.086274275,dry cough
Brunei,0.0,tiredness or fatigue
Brunei,0.0,aches and muscles
Brunei,0.083092645,sore throat
Brunei,0.0,diarrhoea
Brunei,0.0,conjunctivitis
Brunei,0.0,headache
Brunei,0.0,loss of taste or smell
Brunei,0.0,a rash on skin or discolouration of fingers or toes
Brunei,0.0,difficulty breathing or shortness of breath
Brunei,0.020149049,chest pain or pressure
Brunei,0.0,loss of speech or movement
Maldives,0.31801392,fever
Maldives,0.195654317,dry cough
Maldives,0.011325157,tiredness or fatigue
Maldives,0.0,aches and muscles
Maldives,0.009902178,sore throat
Maldives,0.001568532,diarrhoea
Maldives,0.0,conjunctivitis
Maldives,0.0000066,headache
Maldives,0.0,loss of taste or smell
Maldives,0.011748584,a rash on skin or discolouration of fingers or toes
Maldives,0.0,difficulty breathing or shortness of breath
Maldives,0.125625342,chest pain or pressure
Maldives,0.018463061,loss of speech or movement
Bhutan,0.294572736,fever
Bhutan,0.210798336,dry cough
Bhutan,0.019259598,tiredness or fatigue
Bhutan,0.0,aches and muscles
Bhutan,0.046978976,sore throat
Bhutan,0.0,diarrhoea
Bhutan,0.0,conjunctivitis
Bhutan,0.022224709,headache
Bhutan,0.0,loss of taste or smell
Bhutan,0.002170475,a rash on skin or discolouration of fingers or toes
Bhutan,0.011459615,difficulty breathing or shortness of breath
Bhutan,0.083772619,chest pain or pressure
Bhutan,0.001070629,loss of speech or movement
Cameroon,0.263995759,fever
Cameroon,0.158151369,dry cough
Cameroon,0.003112714,tiredness or fatigue
Cameroon,0.00296526,aches and muscles
Cameroon,0.065278427,sore throat
Cameroon,0.0,diarrhoea
Cameroon,0.0,conjunctivitis
Cameroon,0.073069701,headache
Cameroon,0.0,loss of taste or smell
Cameroon,0.00095855,a rash on skin or discolouration of fingers or toes
Cameroon,0.0,difficulty breathing or shortness of breath
Cameroon,0.123817362,chest pain or pressure
Cameroon,0.00095855,loss of speech or movement
Ethiopia,0.346141959,fever
Ethiopia,0.164424914,dry cough
Ethiopia,0.01337137,tiredness or fatigue
Ethiopia,0.0,aches and muscles
Ethiopia,0.005729708,sore throat
Ethiopia,0.010853543,diarrhoea
Ethiopia,0.0,conjunctivitis
Ethiopia,0.015372977,headache
Ethiopia,0.0,loss of taste or smell
Ethiopia,0.009460456,a rash on skin or discolouration of fingers or toes
Ethiopia,0.010393901,difficulty breathing or shortness of breath
Ethiopia,0.190300417,chest pain or pressure
Ethiopia,0.003181524,loss of speech or movement
Fiji,0.434552694,fever
Fiji,0.299381706,dry cough
Fiji,0.016157401,tiredness or fatigue
Fiji,0.0000437,aches and muscles
Fiji,0.04880031,sore throat
Fiji,0.000537392,diarrhoea
Fiji,0.0,conjunctivitis
Fiji,0.018245614,headache
Fiji,0.0,loss of taste or smell
Fiji,0.0000109,a rash on skin or discolouration of fingers or toes
Fiji,0.0000108,difficulty breathing or shortness of breath
Fiji,0.006581308,chest pain or pressure
Fiji,0.021831935,loss of speech or movement
Peru,0.319429102,fever
Peru,0.222708062,dry cough
Peru,0.052673574,tiredness or fatigue
Peru,0.017331688,aches and muscles
Peru,0.051701215,sore throat
Peru,0.007589342,diarrhoea
Peru,0.002139519,conjunctivitis
Peru,0.017135509,headache
Peru,0.0,loss of taste or smell
Peru,0.007077445,a rash on skin or discolouration of fingers or toes
Peru,0.006655791,difficulty breathing or shortness of breath
Peru,0.199098948,chest pain or pressure
Peru,0.019536729,loss of speech or movement
Qatar,0.243122265,fever
Qatar,0.19421572,dry cough
Qatar,0.005844801,tiredness or fatigue
Qatar,0.0,aches and muscles
Qatar,0.045283491,sore throat
Qatar,0.0,diarrhoea
Qatar,0.0,conjunctivitis
Qatar,0.029952086,headache
Qatar,0.0,loss of taste or smell
Qatar,0.000921898,a rash on skin or discolouration of fingers or toes
Qatar,0.0,difficulty breathing or shortness of breath
Qatar,0.09348987,chest pain or pressure
Qatar,0.002554486,loss of speech or movement
Uganda,0.294111072,fever
Uganda,0.232823822,dry cough
Uganda,0.016933206,tiredness or fatigue
Uganda,0.00173965,aches and muscles
Uganda,0.01091544,sore throat
Uganda,0.012724762,diarrhoea
Uganda,0.0,conjunctivitis
Uganda,0.052058941,headache
Uganda,0.0,loss of taste or smell
Uganda,0.01125695,a rash on skin or discolouration of fingers or toes
Uganda,0.016941196,difficulty breathing or shortness of breath
Uganda,0.195910281,chest pain or pressure
Uganda,0.000738526,loss of speech or movement
Ivory Coast,0.238064413,fever
Ivory Coast,0.222251919,dry cough
Ivory Coast,0.00356261,tiredness or fatigue
Ivory Coast,0.0,aches and muscles
Ivory Coast,0.042833419,sore throat
Ivory Coast,0.00356261,diarrhoea
Ivory Coast,0.0,conjunctivitis
Ivory Coast,0.007972095,headache
Ivory Coast,0.0,loss of taste or smell
Ivory Coast,0.0,a rash on skin or discolouration of fingers or toes
Ivory Coast,0.0,difficulty breathing or shortness of breath
Ivory Coast,0.020214472,chest pain or pressure
Ivory Coast,0.0,loss of speech or movement
Turkey,0.340895998,fever
Turkey,0.228697906,dry cough
Turkey,0.027286015,tiredness or fatigue
Turkey,0.00890695,aches and muscles
Turkey,0.020666721,sore throat
Turkey,0.012050577,diarrhoea
Turkey,0.0,conjunctivitis
Turkey,0.017731357,headache
Turkey,0.0,loss of taste or smell
Turkey,0.00467623,a rash on skin or discolouration of fingers or toes
Turkey,0.002864574,difficulty breathing or shortness of breath
Turkey,0.174870649,chest pain or pressure
Turkey,0.007506868,loss of speech or movement
Isle of Man,0.120888593,fever
Isle of Man,0.118917214,dry cough
Isle of Man,0.0,tiredness or fatigue
Isle of Man,0.0,aches and muscles
Isle of Man,0.0,sore throat
Isle of Man,0.008849623,diarrhoea
Isle of Man,0.0,conjunctivitis
Isle of Man,0.0,headache
Isle of Man,0.0,loss of taste or smell
Isle of Man,0.085974418,a rash on skin or discolouration of fingers or toes
Isle of Man,0.0,difficulty breathing or shortness of breath
Isle of Man,0.118043471,chest pain or pressure
Isle of Man,0.008865142,loss of speech or movement
Romania,0.213079008,fever
Romania,0.223912701,dry cough
Romania,0.008493893,tiredness or fatigue
Romania,0.0000239,aches and muscles
Romania,0.051203708,sore throat
Romania,0.0,diarrhoea
Romania,0.0,conjunctivitis
Romania,0.01328177,headache
Romania,0.0,loss of taste or smell
Romania,0.020069271,a rash on skin or discolouration of fingers or toes
Romania,0.0,difficulty breathing or shortness of breath
Romania,0.085320386,chest pain or pressure
Romania,0.0,loss of speech or movement
Libya,0.306196012,fever
Libya,0.111467322,dry cough
